#  step      rmse_trn    rmse_e_trn    rmse_f_trn    rmse_v_trn         lr
 706000      1.59e-01      3.11e-04      1.51e-02      9.14e-03    8.9e-05
 708000      1.40e-01      7.39e-03      1.09e-02      6.50e-03    8.9e-05
 710000      8.71e-02      7.82e-04      3.50e-03      1.06e-02    8.8e-05
 712000      1.27e-01      2.55e-03      1.07e-02      1.01e-02    8.8e-05
 714000      1.61e-01      3.82e-03      1.37e-02      8.11e-03    8.7e-05
 716000      1.62e-01      2.00e-03      1.43e-02      1.19e-02    8.6e-05
 718000      9.67e-02      1.22e-03      8.11e-03      5.27e-03    8.6e-05
 720000      1.88e-01      2.46e-03      1.96e-02      6.41e-03    8.5e-05
 722000      7.54e-02      3.37e-04      7.34e-03      4.36e-03    8.5e-05
 724000      1.09e-01      3.17e-03      4.96e-03      8.53e-03    8.4e-05
 726000      1.28e-01      1.26e-03      1.24e-02      9.23e-03    8.4e-05
 728000      1.53e-01      3.75e-03      1.03e-02      1.04e-02    8.3e-05
 730000      8.71e-02      1.34e-03      7.58e-03      7.00e-03    8.2e-05
 732000      3.31e-02      1.80e-04      3.19e-03      2.14e-03    8.2e-05
 734000      1.09e-01      1.79e-03      5.30e-03      8.67e-03    8.1e-05
 736000      1.32e-01      1.46e-04      1.04e-02      1.26e-02    8.1e-05
 738000      2.61e-01      1.18e-02      2.34e-02      1.87e-02    8.0e-05
 740000      1.17e-01      2.76e-03      1.09e-02      8.23e-03    8.0e-05
 742000      1.09e-01      3.15e-03      5.08e-03      1.53e-02    7.9e-05
 744000      1.64e-01      4.60e-03      1.07e-02      1.15e-02    7.9e-05
 746000      5.29e-01      1.15e-03      5.47e-02      2.80e-02    7.8e-05
 748000      5.05e-02      9.21e-04      3.96e-03      9.84e-03    7.7e-05
 750000      1.32e-01      4.04e-03      8.77e-03      1.42e-02    7.7e-05
 752000      1.15e-01      3.87e-03      5.39e-03      1.62e-02    7.6e-05
 754000      7.16e-01      2.55e-02      7.84e-02      1.93e-02    7.6e-05
 756000      1.49e-01      1.85e-03      1.54e-02      5.73e-03    7.5e-05
 758000      1.00e-01      1.45e-03      9.20e-03      8.22e-03    7.5e-05
 760000      1.22e-01      5.91e-03      1.08e-02      9.85e-03    7.4e-05
 762000      9.08e-02      3.09e-03      3.66e-03      1.14e-02    7.4e-05
 764000      1.27e-01      1.28e-03      1.33e-02      7.49e-03    7.3e-05
 766000      1.18e-01      2.21e-03      1.09e-02      9.64e-03    7.3e-05
 768000      1.22e-01      4.33e-03      1.17e-02      1.34e-02    7.2e-05
 770000      6.93e-02      1.31e-03      7.50e-03      3.61e-03    7.2e-05
 772000      8.83e-02      1.79e-03      7.79e-03      5.19e-03    7.1e-05
 774000      1.21e-01      2.56e-04      1.30e-02      4.55e-03    7.1e-05
 776000      1.15e-01      4.50e-04      9.60e-03      1.12e-02    7.0e-05
 778000      6.05e-02      5.02e-04      3.76e-03      7.12e-03    7.0e-05
 780000      1.04e-01      2.68e-03      6.09e-03      1.43e-02    6.9e-05
 782000      6.01e-02      6.97e-05      5.31e-03      3.76e-03    6.9e-05
 784000      9.09e-02      7.76e-04      1.02e-02      5.41e-03    6.9e-05
 786000      1.16e-01      4.36e-04      1.10e-02      9.96e-03    6.8e-05
 788000      1.62e-01      4.81e-04      1.41e-02      1.56e-02    6.8e-05
 790000      8.55e-02      8.84e-04      8.98e-03      5.93e-03    6.7e-05
 792000      8.10e-02      1.15e-03      7.93e-03      6.66e-03    6.7e-05
 794000      9.54e-02      8.14e-04      5.69e-03      1.16e-02    6.6e-05
 796000      8.06e-02      1.38e-03      2.68e-03      1.08e-02    6.6e-05
 798000      5.14e-01      8.16e-03      5.60e-02      3.22e-02    6.5e-05
 800000      5.27e-02      3.18e-03      5.32e-03      3.50e-03    6.5e-05
 802000      1.01e-01      2.28e-03      9.24e-03      9.30e-03    6.4e-05
 804000      1.11e-01      3.51e-03      9.85e-03      1.22e-02    6.4e-05
 806000      7.21e-02      1.75e-03      6.54e-03      6.82e-03    6.4e-05
 808000      1.20e-01      1.84e-03      1.11e-02      7.44e-03    6.3e-05
 810000      8.81e-02      4.67e-03      3.37e-03      1.13e-02    6.3e-05
 812000      6.03e-01      2.33e-04      7.02e-02      3.17e-02    6.2e-05
 814000      1.68e-01      6.26e-03      1.88e-02      1.18e-02    6.2e-05
 816000      6.51e-02      2.33e-03      3.28e-03      8.27e-03    6.1e-05
 818000      9.82e-02      5.58e-04      6.73e-03      7.82e-03    6.1e-05
 820000      6.03e-02      3.10e-03      5.88e-03      4.97e-03    6.1e-05
 822000      1.65e-01      2.49e-03      1.98e-02      8.22e-03    6.0e-05
 824000      1.11e-01      5.37e-05      1.22e-02      8.13e-03    6.0e-05
 826000      5.63e-02      2.86e-03      4.95e-03      1.15e-02    5.9e-05
 828000      1.10e-01      4.34e-04      1.11e-02      6.61e-03    5.9e-05
 830000      9.52e-02      1.37e-03      5.78e-03      1.20e-02    5.9e-05
 832000      7.43e-02      1.80e-03      8.46e-03      3.11e-03    5.8e-05
 834000      5.80e-01      6.37e-05      7.25e-02      2.34e-02    5.8e-05
 836000      9.94e-02      2.91e-03      1.26e-02      2.82e-03    5.7e-05
 838000      7.99e-02      1.74e-03      3.75e-03      1.06e-02    5.7e-05
 840000      1.39e-01      5.27e-03      1.07e-02      1.01e-02    5.7e-05
 842000      1.14e-01      1.07e-04      1.35e-02      7.40e-03    5.6e-05
 844000      1.93e-01      9.63e-04      2.22e-02      1.61e-02    5.6e-05
 846000      5.69e-01      6.90e-03      7.03e-02      2.97e-02    5.5e-05
 848000      7.39e-02      6.35e-04      9.22e-03      4.52e-03    5.5e-05
 850000      1.16e-01      1.47e-04      1.24e-02      1.00e-02    5.5e-05
 852000      5.46e-01      7.18e-03      7.08e-02      2.01e-02    5.4e-05
 854000      7.63e-02      2.86e-03      8.11e-03      6.42e-03    5.4e-05
 856000      1.13e-01      1.60e-03      1.05e-02      1.19e-02    5.4e-05
 858000      1.11e-01      3.59e-03      5.13e-03      1.49e-02    5.3e-05
 860000      1.05e-01      2.50e-03      1.13e-02      9.14e-03    5.3e-05
 862000      1.15e-01      2.15e-03      1.25e-02      9.90e-03    5.2e-05
 864000      1.38e-01      7.43e-04      1.53e-02      1.18e-02    5.2e-05
 866000      7.96e-02      2.27e-03      3.33e-03      1.09e-02    5.2e-05
 868000      7.11e-01      4.94e-03      9.57e-02      2.28e-02    5.1e-05
 870000      1.98e-01      3.19e-03      2.02e-02      1.28e-02    5.1e-05
 872000      6.01e-01      6.75e-04      8.06e-02      2.29e-02    5.1e-05
 874000      1.10e-01      2.17e-04      1.35e-02      7.81e-03    5.0e-05
 876000      1.49e-01      3.02e-03      1.93e-02      7.82e-03    5.0e-05
 878000      9.07e-02      5.63e-05      9.71e-03      8.64e-03    5.0e-05
 880000      1.11e-01      2.44e-03      1.02e-02      1.22e-02    4.9e-05
 882000      7.81e-02      8.21e-04      3.97e-03      1.07e-02    4.9e-05
 884000      9.02e-02      1.93e-03      9.65e-03      8.61e-03    4.9e-05
 886000      7.75e-02      7.73e-04      1.06e-02      3.09e-03    4.8e-05
 888000      5.09e-02      4.35e-03      3.97e-03      2.26e-03    4.8e-05
 890000      1.05e-01      3.12e-03      1.21e-02      1.05e-02    4.8e-05
 892000      1.18e-01      1.50e-03      1.06e-02      1.36e-02    4.7e-05
 894000      8.17e-02      1.73e-03      9.74e-03      6.68e-03    4.7e-05
 896000      7.38e-02      8.73e-04      5.09e-03      9.60e-03    4.7e-05
 898000      6.61e-02      2.27e-03      4.58e-03      8.42e-03    4.6e-05
 900000      1.83e-01      1.68e-03      2.44e-02      7.27e-03    4.6e-05
 902000      9.40e-02      3.29e-03      5.22e-03      8.19e-03    4.6e-05
 904000      7.29e-02      1.24e-03      4.22e-03      9.92e-03    4.5e-05
 906000      5.52e-02      5.26e-05      7.41e-03      3.39e-03    4.5e-05
 908000      8.23e-02      1.68e-04      8.88e-03      5.59e-03    4.5e-05
 910000      7.35e-02      2.50e-03      9.32e-03      5.30e-03    4.5e-05
 912000      8.88e-02      2.21e-04      1.13e-02      6.91e-03    4.4e-05
 914000      1.22e-01      2.94e-03      1.51e-02      9.90e-03    4.4e-05
 916000      4.07e-02      1.74e-04      5.19e-03      3.21e-03    4.4e-05
 918000      9.06e-02      1.64e-03      5.26e-03      8.24e-03    4.3e-05
 920000      9.80e-02      7.61e-04      1.02e-02      1.07e-02    4.3e-05
 922000      6.95e-02      6.25e-04      1.00e-02      3.21e-03    4.3e-05
 924000      1.39e-01      3.01e-04      2.04e-02      5.18e-03    4.2e-05
 926000      4.85e-01      7.40e-03      6.11e-02      3.97e-02    4.2e-05
 928000      8.32e-02      1.15e-03      8.90e-03      8.90e-03    4.2e-05
 930000      4.89e-02      1.56e-03      4.76e-03      5.55e-03    4.2e-05
 932000      4.40e-01      3.99e-03      5.86e-02      3.24e-02    4.1e-05
 934000      4.97e-02      3.84e-03      5.85e-03      3.64e-03    4.1e-05
 936000      8.85e-02      2.25e-03      1.17e-02      6.64e-03    4.1e-05
 938000      1.69e-01      2.41e-03      2.39e-02      6.72e-03    4.0e-05
 940000      8.67e-02      4.81e-04      6.51e-03      1.33e-02    4.0e-05
 942000      1.22e-01      2.21e-03      1.48e-02      1.15e-02    4.0e-05
 944000      6.94e-02      6.55e-04      4.01e-03      9.77e-03    4.0e-05
 946000      5.65e-02      6.23e-04      8.79e-03      1.28e-03    3.9e-05
 948000      9.79e-02      9.71e-04      9.87e-03      1.14e-02    3.9e-05
 950000      8.34e-02      4.56e-04      9.52e-03      8.81e-03    3.9e-05
 952000      1.06e-01      2.08e-03      1.13e-02      6.67e-03    3.9e-05
 954000      9.59e-02      1.41e-03      8.64e-03      1.20e-02    3.8e-05
 956000      7.96e-02      7.94e-04      1.16e-02      5.83e-03    3.8e-05
 958000      3.94e-01      3.20e-03      6.18e-02      1.29e-02    3.8e-05
 960000      6.80e-01      1.06e-02      1.06e-01      2.55e-02    3.8e-05
 962000      4.87e-02      3.49e-03      3.81e-03      5.80e-03    3.7e-05
 964000      8.33e-02      1.52e-03      5.65e-03      1.15e-02    3.7e-05
 966000      1.93e-01      1.62e-03      2.17e-02      1.42e-02    3.7e-05
 968000      4.22e-01      8.27e-03      6.52e-02      1.93e-02    3.7e-05
 970000      4.58e-02      2.24e-04      4.97e-03      3.51e-03    3.6e-05
 972000      5.63e-02      3.00e-03      3.54e-03      7.58e-03    3.6e-05
 974000      8.11e-02      1.13e-03      1.19e-02      6.50e-03    3.6e-05
 976000      1.23e-01      3.28e-03      1.42e-02      1.54e-02    3.6e-05
 978000      1.16e-01      1.70e-04      1.77e-02      6.89e-03    3.5e-05
 980000      1.10e-01      1.63e-03      1.65e-02      4.66e-03    3.5e-05
 982000      7.80e-02      5.65e-04      1.03e-02      8.57e-03    3.5e-05
 984000      6.64e-02      2.27e-03      7.58e-03      7.26e-03    3.5e-05
 986000      1.08e-01      2.66e-03      1.63e-02      6.89e-03    3.4e-05
 988000      6.65e-02      2.67e-03      8.82e-03      3.58e-03    3.4e-05
 990000      9.20e-02      2.55e-03      9.62e-03      7.13e-03    3.4e-05
 992000      1.02e-01      3.04e-03      5.08e-03      9.72e-03    3.4e-05
 994000      1.08e-01      1.81e-03      1.11e-02      7.61e-03    3.3e-05
 996000      5.08e-02      1.78e-03      3.54e-03      7.04e-03    3.3e-05
 998000      5.38e-02      2.53e-03      8.69e-03      1.79e-03    3.3e-05
1000000      9.93e-02      3.92e-03      1.38e-02      9.96e-03    3.3e-05
1002000      9.52e-02      1.92e-03      1.12e-02      7.02e-03    3.3e-05
1004000      8.11e-02      1.19e-03      6.61e-03      7.35e-03    3.2e-05
1006000      5.35e-02      1.35e-03      8.62e-03      2.91e-03    3.2e-05
1008000      7.45e-02      7.44e-04      1.06e-02      6.70e-03    3.2e-05
1010000      7.83e-02      1.77e-04      1.15e-02      6.70e-03    3.2e-05
1012000      7.10e-02      1.95e-03      8.53e-03      7.91e-03    3.1e-05
1014000      7.37e-02      6.15e-04      1.17e-02      5.06e-03    3.1e-05
1016000      8.63e-02      9.36e-04      7.13e-03      1.19e-02    3.1e-05
1018000      7.81e-02      8.89e-04      9.29e-03      9.03e-03    3.1e-05
1020000      3.93e-01      9.30e-03      6.63e-02      1.76e-02    3.1e-05
1022000      1.52e-01      1.80e-03      2.41e-02      7.09e-03    3.0e-05
1024000      4.44e-02      5.50e-04      4.89e-03      3.63e-03    3.0e-05
1026000      4.50e-02      1.72e-04      5.04e-03      3.68e-03    3.0e-05
1028000      9.18e-02      1.60e-03      1.00e-02      7.54e-03    3.0e-05
1030000      6.82e-02      1.11e-03      8.83e-03      4.90e-03    3.0e-05
1032000      1.54e-01      2.23e-03      2.03e-02      1.10e-02    2.9e-05
1034000      1.53e-01      3.67e-03      2.39e-02      1.39e-02    2.9e-05
1036000      7.88e-02      2.22e-03      1.31e-02      5.73e-03    2.9e-05
1038000      1.01e-01      3.75e-04      5.57e-03      1.51e-02    2.9e-05
1040000      1.03e-01      1.88e-05      5.86e-03      1.54e-02    2.9e-05
1042000      6.36e-02      2.66e-04      4.91e-03      9.11e-03    2.8e-05
1044000      6.31e-02      1.11e-03      7.92e-03      7.27e-03    2.8e-05
1046000      3.56e-01      2.10e-03      6.29e-02      1.70e-02    2.8e-05
1048000      3.76e-01      9.69e-04      6.68e-02      1.78e-02    2.8e-05
1050000      9.33e-02      2.44e-03      5.07e-03      9.17e-03    2.8e-05
1052000      7.66e-02      2.22e-06      4.86e-03      1.14e-02    2.7e-05
1054000      3.31e-01      7.96e-04      6.06e-02      1.20e-02    2.7e-05
1056000      9.74e-02      1.09e-03      1.45e-02      9.43e-03    2.7e-05
1058000      1.21e-01      9.45e-04      2.01e-02      6.21e-03    2.7e-05
1060000      1.05e-01      1.19e-03      1.86e-02      3.83e-03    2.7e-05
1062000      7.94e-02      3.56e-03      1.18e-02      7.28e-03    2.6e-05
1064000      9.82e-02      3.46e-03      1.67e-02      6.49e-03    2.6e-05
1066000      4.08e-01      1.60e-03      7.47e-02      1.93e-02    2.6e-05
1068000      7.36e-02      1.24e-04      4.01e-03      1.12e-02    2.6e-05
1070000      7.00e-02      1.85e-03      4.51e-03      1.04e-02    2.6e-05
1072000      2.98e-01      2.68e-03      5.21e-02      2.02e-02    2.6e-05
1074000      8.72e-02      9.82e-04      9.14e-03      1.17e-02    2.5e-05
1076000      7.32e-02      1.48e-03      1.13e-02      7.02e-03    2.5e-05
1078000      1.11e-01      2.78e-03      1.06e-02      1.01e-02    2.5e-05
1080000      1.11e-01      6.04e-03      1.66e-03      1.68e-02    2.5e-05
1082000      6.19e-01      7.12e-03      1.13e-01      3.60e-02    2.5e-05
1084000      4.71e-02      2.09e-03      7.31e-03      4.28e-03    2.5e-05
1086000      8.81e-02      3.35e-03      1.28e-02      1.07e-02    2.4e-05
1088000      3.22e-02      8.12e-04      5.54e-03      2.48e-03    2.4e-05
1090000      1.02e-01      4.20e-04      1.78e-02      5.39e-03    2.4e-05
1092000      3.82e-01      5.34e-03      6.77e-02      2.79e-02    2.4e-05
1094000      6.73e-02      1.34e-03      5.52e-03      6.47e-03    2.4e-05
1096000      1.09e-01      4.38e-03      1.85e-02      4.83e-03    2.4e-05
1098000      8.74e-02      4.73e-04      1.06e-02      1.12e-02    2.3e-05
1100000      8.49e-02      2.37e-03      1.16e-02      9.86e-03    2.3e-05
1102000      1.07e-01      2.09e-04      1.63e-02      1.16e-02    2.3e-05
1104000      9.15e-02      2.92e-03      1.21e-02      5.93e-03    2.3e-05
1106000      9.28e-02      4.17e-04      1.20e-02      7.73e-03    2.3e-05
1108000      8.44e-02      3.21e-03      1.21e-02      9.34e-03    2.3e-05
1110000      4.29e-02      1.77e-03      8.05e-03      2.42e-03    2.2e-05
1112000      4.68e-02      1.48e-03      8.05e-03      2.47e-03    2.2e-05
1114000      5.28e-02      1.50e-03      9.02e-03      2.94e-03    2.2e-05
1116000      9.14e-02      2.08e-03      1.11e-02      1.18e-02    2.2e-05
1118000      8.86e-02      2.50e-03      1.19e-02      5.90e-03    2.2e-05
1120000      9.34e-02      1.64e-03      5.98e-03      9.47e-03    2.2e-05
1122000      6.43e-02      1.74e-03      5.07e-03      9.52e-03    2.2e-05
1124000      4.80e-02      2.24e-04      4.06e-03      7.11e-03    2.1e-05
1126000      5.60e-02      7.35e-04      9.31e-03      5.58e-03    2.1e-05
1128000      4.67e-02      1.96e-03      9.01e-03      2.63e-03    2.1e-05
1130000      7.68e-02      1.29e-03      5.89e-03      1.16e-02    2.1e-05
1132000      1.39e-01      4.51e-04      1.11e-02      2.41e-02    2.1e-05
1134000      2.96e-01      7.75e-04      6.13e-02      1.23e-02    2.1e-05
1136000      8.05e-02      3.10e-03      1.47e-02      7.49e-03    2.1e-05
1138000      2.88e-01      1.13e-04      5.61e-02      2.00e-02    2.0e-05
1140000      5.31e-02      2.70e-03      1.00e-02      3.44e-03    2.0e-05
1142000      7.65e-02      2.44e-03      5.41e-03      7.53e-03    2.0e-05
1144000      7.68e-02      3.83e-03      1.23e-02      9.11e-03    2.0e-05
1146000      6.26e-02      1.87e-03      1.11e-02      5.68e-03    2.0e-05
1148000      8.73e-02      2.34e-04      4.68e-03      1.59e-02    2.0e-05
1150000      6.88e-02      9.26e-04      1.30e-02      6.59e-03    2.0e-05
1152000      6.22e-02      2.22e-04      8.93e-03      7.72e-03    1.9e-05
1154000      1.47e-01      6.01e-04      1.26e-02      2.55e-02    1.9e-05
1156000      5.97e-02      7.84e-06      9.87e-03      4.36e-03    1.9e-05
1158000      3.84e-02      9.75e-04      6.08e-03      4.34e-03    1.9e-05
1160000      6.34e-02      8.13e-04      1.03e-02      8.34e-03    1.9e-05
1162000      6.46e-02      1.50e-04      5.89e-03      9.65e-03    1.9e-05
1164000      8.65e-02      2.37e-03      1.16e-02      7.28e-03    1.9e-05
1166000      2.63e-01      8.45e-03      5.23e-02      1.86e-02    1.9e-05
1168000      5.04e-02      9.21e-05      5.21e-03      7.34e-03    1.8e-05
1170000      6.31e-02      6.21e-05      4.79e-03      9.74e-03    1.8e-05
1172000      6.55e-02      1.90e-03      4.13e-03      1.02e-02    1.8e-05
1174000      8.48e-02      4.72e-05      1.47e-02      9.11e-03    1.8e-05
1176000      6.62e-02      1.21e-03      5.70e-03      6.62e-03    1.8e-05
1178000      3.61e-02      8.93e-04      4.45e-03      4.95e-03    1.8e-05
1180000      4.06e-02      8.86e-04      4.71e-03      3.77e-03    1.8e-05
1182000      4.28e-02      1.73e-03      4.69e-03      3.82e-03    1.8e-05
1184000      7.24e-02      2.11e-04      1.33e-02      7.29e-03    1.7e-05
1186000      7.57e-02      1.34e-03      1.44e-02      7.15e-03    1.7e-05
1188000      1.38e-01      2.28e-03      2.76e-02      1.18e-02    1.7e-05
1190000      7.43e-02      2.97e-04      1.46e-02      6.73e-03    1.7e-05
1192000      6.75e-02      1.62e-03      1.27e-02      4.22e-03    1.7e-05
1194000      6.48e-02      1.74e-03      1.18e-02      6.62e-03    1.7e-05
1196000      6.81e-02      2.96e-03      5.31e-03      1.02e-02    1.7e-05
1198000      7.86e-02      1.47e-03      7.59e-03      1.18e-02    1.7e-05
1200000      8.85e-02      1.99e-03      5.75e-03      1.39e-02    1.7e-05
1202000      1.03e-01      1.02e-03      1.35e-02      9.44e-03    1.6e-05
1204000      8.39e-02      3.65e-04      1.61e-02      8.31e-03    1.6e-05
1206000      1.41e-01      6.68e-04      2.33e-02      1.14e-02    1.6e-05
1208000      7.12e-02      3.71e-04      7.47e-03      7.06e-03    1.6e-05
1210000      1.18e-01      7.81e-05      2.53e-02      6.08e-03    1.6e-05
1212000      7.78e-02      1.69e-03      8.97e-03      1.14e-02    1.6e-05
1214000      3.92e-02      2.92e-04      5.16e-03      3.64e-03    1.6e-05
1216000      6.74e-02      7.90e-04      6.81e-03      1.17e-02    1.6e-05
1218000      3.60e-01      7.16e-03      8.43e-02      1.68e-02    1.6e-05
1220000      1.60e-01      1.13e-03      2.34e-02      2.47e-02    1.5e-05
1222000      1.26e-01      1.13e-03      2.05e-02      1.05e-02    1.5e-05
1224000      3.93e-02      1.48e-03      5.07e-03      3.45e-03    1.5e-05
1226000      6.90e-02      2.80e-03      1.31e-02      4.19e-03    1.5e-05
1228000      1.06e-01      3.73e-03      1.94e-02      7.15e-03    1.5e-05
1230000      4.81e-02      1.45e-04      9.77e-03      5.52e-03    1.5e-05
1232000      4.65e-02      1.16e-03      9.08e-03      4.75e-03    1.5e-05
1234000      5.59e-02      3.53e-03      1.20e-02      3.57e-03    1.5e-05
1236000      9.96e-02      2.10e-03      1.46e-02      1.55e-02    1.5e-05
1238000      2.54e-01      5.38e-03      6.15e-02      1.14e-02    1.5e-05
1240000      6.12e-02      6.72e-05      4.75e-03      9.69e-03    1.4e-05
1242000      1.08e-01      1.97e-03      1.60e-02      1.45e-02    1.4e-05
1244000      6.18e-02      4.10e-04      9.94e-03      9.25e-03    1.4e-05
1246000      6.28e-02      1.97e-04      7.01e-03      9.42e-03    1.4e-05
1248000      7.65e-02      1.44e-03      9.21e-03      1.14e-02    1.4e-05
1250000      8.59e-02      1.72e-03      5.89e-03      1.59e-02    1.4e-05
1252000      1.08e-01      2.49e-03      6.81e-03      1.14e-02    1.4e-05
1254000      6.83e-02      4.72e-04      1.04e-02      9.25e-03    1.4e-05
1256000      8.55e-02      9.65e-04      1.05e-02      1.26e-02    1.4e-05
1258000      5.43e-02      1.06e-03      5.26e-03      8.36e-03    1.4e-05
1260000      2.95e-01      1.10e-02      6.95e-02      1.89e-02    1.3e-05
1262000      6.78e-02      4.60e-04      1.48e-02      6.36e-03    1.3e-05
1264000      9.40e-02      2.90e-04      1.10e-02      9.39e-03    1.3e-05
1266000      6.09e-02      2.12e-03      1.20e-02      6.50e-03    1.3e-05
1268000      6.37e-02      1.09e-03      1.19e-02      7.50e-03    1.3e-05
1270000      5.93e-02      2.18e-03      9.12e-03      7.84e-03    1.3e-05
1272000      8.06e-02      1.86e-03      1.78e-02      7.47e-03    1.3e-05
1274000      3.47e-02      5.43e-04      7.54e-03      3.38e-03    1.3e-05
1276000      7.12e-02      1.51e-03      1.29e-02      8.71e-03    1.3e-05
1278000      8.36e-02      1.95e-03      1.93e-02      4.51e-03    1.3e-05
1280000      7.82e-02      2.03e-03      1.70e-02      7.61e-03    1.3e-05
1282000      3.37e-01      8.62e-03      8.74e-02      1.50e-02    1.2e-05
1284000      8.82e-02      3.29e-03      2.22e-02      4.89e-03    1.2e-05
1286000      7.62e-02      5.75e-03      1.39e-02      9.57e-03    1.2e-05
1288000      7.80e-02      1.14e-03      1.92e-02      3.76e-03    1.2e-05
1290000      6.77e-02      1.90e-03      1.07e-02      5.96e-03    1.2e-05
1292000      5.57e-02      6.89e-04      8.61e-03      5.14e-03    1.2e-05
1294000      5.48e-02      7.48e-04      9.65e-03      8.18e-03    1.2e-05
1296000      6.18e-02      1.32e-03      4.98e-03      9.86e-03    1.2e-05
1298000      6.48e-02      1.57e-03      9.90e-03      8.99e-03    1.2e-05
1300000      5.35e-02      3.28e-03      1.17e-02      4.68e-03    1.2e-05
1302000      6.49e-02      1.57e-03      1.42e-02      6.67e-03    1.2e-05
1304000      4.35e-02      2.39e-03      1.02e-02      3.42e-03    1.2e-05
1306000      8.77e-02      2.19e-04      6.00e-03      1.43e-02    1.2e-05
1308000      4.62e-02      4.56e-03      9.40e-03      3.30e-03    1.1e-05
1310000      3.10e-02      2.18e-03      4.42e-03      8.79e-03    1.1e-05
1312000      9.52e-02      2.04e-03      1.14e-02      9.52e-03    1.1e-05
1314000      5.33e-02      5.46e-04      6.38e-03      8.14e-03    1.1e-05
1316000      1.25e-01      3.24e-03      2.20e-02      1.07e-02    1.1e-05
1318000      3.77e-02      4.60e-04      5.42e-03      3.65e-03    1.1e-05
1320000      9.65e-02      5.18e-05      1.31e-02      1.44e-02    1.1e-05
1322000      2.95e-01      6.81e-03      7.85e-02      1.86e-02    1.1e-05
1324000      8.25e-02      2.27e-03      1.28e-02      7.56e-03    1.1e-05
1326000      6.27e-02      1.26e-03      9.64e-03      8.91e-03    1.1e-05
1328000      1.14e-01      3.84e-03      2.88e-02      8.96e-03    1.1e-05
1330000      6.21e-02      1.01e-03      8.82e-03      9.13e-03    1.1e-05
1332000      2.53e-01      1.31e-03      6.67e-02      1.86e-02    1.1e-05
1334000      1.45e-01      1.78e-03      2.64e-02      2.23e-02    1.0e-05
1336000      5.24e-02      1.16e-04      8.59e-03      4.92e-03    1.0e-05
1338000      6.46e-02      4.83e-04      1.35e-02      8.94e-03    1.0e-05
1340000      1.23e-01      1.88e-04      2.31e-02      1.08e-02    1.0e-05
1342000      1.11e-01      2.75e-03      2.09e-02      9.44e-03    1.0e-05
1344000      8.96e-02      4.37e-03      2.03e-02      1.07e-02    1.0e-05
1346000      6.38e-02      6.49e-04      7.31e-03      6.63e-03    1.0e-05
1348000      8.43e-02      5.41e-03      1.97e-02      9.08e-03    1.0e-05
1350000      4.47e-02      1.05e-03      1.07e-02      4.56e-03    9.9e-06
1352000      1.12e-01      3.58e-03      2.37e-02      1.32e-02    9.8e-06
1354000      8.73e-02      4.64e-04      6.04e-03      1.44e-02    9.8e-06
1356000      6.97e-02      3.14e-04      6.29e-03      1.13e-02    9.7e-06
1358000      6.89e-02      1.92e-04      1.08e-02      1.01e-02    9.6e-06
1360000      2.09e-01      3.41e-03      6.02e-02      1.20e-02    9.6e-06
1362000      5.54e-02      1.60e-03      9.04e-03      5.10e-03    9.5e-06
1364000      6.34e-02      2.71e-03      1.26e-02      7.95e-03    9.4e-06
1366000      1.14e-01      5.42e-04      9.50e-03      2.15e-02    9.4e-06
1368000      6.96e-02      5.44e-04      1.73e-02      7.13e-03    9.3e-06
1370000      9.53e-02      3.27e-03      1.13e-02      9.49e-03    9.2e-06
1372000      5.58e-02      1.77e-03      1.38e-02      5.56e-03    9.2e-06
1374000      4.20e-02      3.01e-04      1.16e-02      3.45e-03    9.1e-06
1376000      4.47e-02      2.16e-03      9.50e-03      3.12e-03    9.1e-06
1378000      5.78e-02      3.76e-04      8.54e-03      8.69e-03    9.0e-06
1380000      7.90e-02      7.60e-04      5.06e-03      1.52e-02    8.9e-06
1382000      7.07e-02      1.05e-05      6.55e-03      1.15e-02    8.9e-06
1384000      4.71e-02      1.50e-06      6.33e-03      7.27e-03    8.8e-06
1386000      6.68e-02      4.68e-04      1.24e-02      6.15e-03    8.7e-06
1388000      2.79e-02      6.40e-04      4.51e-03      4.05e-03    8.7e-06
1390000      5.05e-02      2.43e-04      1.12e-02      6.27e-03    8.6e-06
1392000      5.91e-02      1.09e-03      1.30e-02      4.78e-03    8.6e-06
1394000      6.64e-02      1.46e-03      1.21e-02      1.31e-02    8.5e-06
1396000      5.87e-02      1.73e-03      6.09e-03      9.33e-03    8.5e-06
1398000      6.45e-02      9.28e-05      6.48e-03      6.97e-03    8.4e-06
1400000      9.21e-02      3.20e-03      1.95e-02      7.35e-03    8.3e-06
1402000      3.13e-02      2.40e-03      6.14e-03      3.61e-03    8.3e-06
1404000      9.95e-02      1.28e-03      2.96e-02      7.24e-03    8.2e-06
1406000      2.80e-02      1.53e-03      4.90e-03      3.77e-03    8.2e-06
1408000      6.43e-02      2.32e-03      9.49e-03      9.58e-03    8.1e-06
1410000      9.32e-02      3.37e-04      2.56e-02      5.97e-03    8.1e-06
1412000      1.08e-01      4.12e-03      2.79e-02      1.11e-02    8.0e-06
1414000      3.36e-02      2.50e-04      8.24e-03      3.90e-03    7.9e-06
1416000      6.40e-02      3.34e-03      1.29e-02      9.55e-03    7.9e-06
1418000      6.12e-02      1.01e-03      1.21e-02      8.40e-03    7.8e-06
